@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute class {Cells,Background}

@data
138,144.201248,919.001099,-1158,241816,-852.344971,-1463.655029,0.189342,501118238720,373700,137.372726,140.452667,893.878784,-1129.660034,232658.65625,-835.764954,-1423.555176,0.189257,440900059136,345497.28125,132.230255,116.609062,736.387451,-953.657593,180457.921875,-737.075562,-1170.239624,0.187304,170643521536,187631.109375,5.142471,118.42878,68.082886,443.599365,-605.06073,84514.828125,-521.336182,-688.785278,0.102134,10265105408,28039.191406,18.943947,13.801476,96.274345,22.971264,119.273293,-165.987701,6517.825195,-146.748306,-185.227097,-0.543631,40793836,1480.616943,41.098381,35.95591,22.154434,Cells
99,212.150894,540.684753,-276,-184132,174.750488,-726.750488,-0.522798,61908541440,812704,99.188843,205.539932,524.158386,-279.233337,-168360.796875,154.187485,-712.654175,-0.520721,58588729344,751414.4375,99.346199,167.526566,426.369507,-289.97348,-89031.734375,41.768726,-621.715698,-0.512293,37015023616,440211.5625,-0.157356,95.25399,106.78685,256.256622,-246.086914,-12901.859375,-78.630798,-413.54303,-0.516732,6792647168,112166.203125,3.934853,4.092209,84.676506,39.175865,83.198021,-102.466019,1175.679688,-64.39843,-140.533615,-0.583782,60859796,5796.565918,14.512337,14.669693,10.577484,Cells
120,250.798721,699.634216,-892,111616,-596.534241,-1187.465698,-0.67276,277845868544,349200,119.558815,240.810074,682.584045,-872.252869,108880.640625,-587.076416,-1157.429321,-0.671009,247498293248,325302.5,116.313187,185.13382,572.414185,-741.907715,88065.546875,-519.329163,-964.486267,-0.663142,109075275776,198164.8125,3.245628,105.775429,108.597588,348.45636,-463.556213,40580.570313,-348.924103,-578.188293,-0.657663,11294769152,52562.082031,13.783386,10.537758,88.483231,36.907082,101.198898,-136.011032,3659.713867,-104.945999,-167.076065,-0.701874,71408832,3860.145508,31.075584,27.829956,17.292198,Cells
134,238.516251,925.848267,-1306,422816,-1246.05835,-1365.94165,-1.028414,24513400832,14372,133.258072,229.162842,899.662842,-1268.718994,398595.40625,-1206.940796,-1330.497192,-1.015499,24573190144,15266.19043,127.520958,176.036346,736.357422,-1036.582031,264198.78125,-970.047791,-1103.116211,-0.964534,19026442240,17707.214844,5.737114,112.658569,101.087822,427.446503,-600.506836,87828.039063,-552.298157,-648.715515,-0.879992,3352330752,9296.317383,20.599503,14.862389,91.228409,34.000919,112.26519,-155.263443,5480.072266,-131.883713,-178.643173,-0.825413,52708084,2186.446289,42.029663,36.292549,21.430161,Cells
136,214.158813,897.826294,-1244,355584,-1067.081909,-1420.918091,0.69446,193751515136,125200,134.881897,207.472183,870.74585,-1208.116089,337243.8125,-1041.856323,-1374.375854,0.700799,161380663296,110569.203125,128.177994,166.340561,708.630798,-990.796997,234154.34375,-884.658813,-1096.935181,0.751071,44235649024,45061.230469,6.703903,113.851959,97.474945,418.171753,-590.200073,86408.476563,-564.208618,-616.191528,0.880183,941281600,2702.222168,21.029938,14.326035,92.620842,32.627014,110.260521,-154.357635,5730.535645,-139.323196,-169.392075,-0.929288,21542232,904.137451,42.261055,35.557152,21.231117,Cells
127,194.19577,704.488464,-824,43904,-469.260651,-1178.73938,0.525825,341769355264,503360,125.844872,189.19278,682.090027,-803.404663,46621.140625,-464.666382,-1142.142944,0.528214,296249229312,458974.46875,119.688499,157.911301,549.752747,-680.20813,57090.390625,-438.174316,-922.241943,0.547337,108416589824,234321.484375,6.156372,109.613266,98.85463,332.123077,-450.109619,42775.347656,-361.372253,-538.846985,0.590949,6381307392,31497.28125,16.231606,10.075233,92.628685,33.553059,94.248093,-132.991089,4385.91748,-127.012764,-138.969421,-0.947987,2528507.25,142.961502,33.216187,27.059814,16.984581,Cells
103,112.641022,237.789825,-28,-45552,185.887817,-241.887817,1.033952,143465728,182992,102.672356,107.704018,232.40451,-28.610718,-43580.101563,180.637329,-237.858765,1.032044,143364080,175138.984375,101.975212,78.811905,198.145203,-31.213577,-31949.447266,148.210556,-210.637711,1.019982,125461016,128772.078125,0.697144,101.372368,34.571281,120.444489,-16.274292,-11684.664063,92.127167,-124.675751,1.031467,12449000,47003.507813,1.299988,0.602844,100.78756,34.501549,41.11969,3.110443,-863.533813,32.537514,-26.316628,1.454623,33511.863281,3463.810059,1.884796,1.187653,0.584808,Cells
102,126.396202,289.335449,18,-45836,232.282516,-196.282516,1.351496,59508432,183668,102.54586,121.283073,279.976288,12.87204,-43441.746094,221.398224,-195.654144,1.339464,28818802,173932.671875,104.572464,90.39296,226.965378,-14.933289,-30781.359375,160.671692,-190.538269,1.26317,27507084,123348.4375,-2.026604,104.337944,36.238998,141.931259,-34.942245,-12612.021484,78.711884,-148.596375,1.184218,63085868,51669.046875,-1.792084,0.23452,102.572777,31.535681,50.444981,-10.945038,-1254.78894,24.898195,-46.788269,1.440979,615614.5,5138.949219,-0.026917,1.999687,1.765167,Cells
101,128.132736,404.013611,174,-66536,446.222321,-98.222336,-1.550587,8974411776,296420,101.560585,123.507332,386.579346,160.869965,-61796.765625,422.148651,-100.408714,-1.560476,7066719744,273066.1875,104.301483,95.363739,287.748901,82.603149,-38291.878906,282.597412,-117.391098,1.509013,1091662080,159990.796875,-2.740898,105.543053,39.791321,159.075577,-22.198853,-13302.583984,93.670822,-138.068527,1.383746,26464312,53703.125,-3.982468,-1.24157,103.693535,28.733261,54.474876,-16.735687,-1369.07312,21.199705,-54.671078,1.476371,1612264.375,5756.375977,-2.13295,0.607948,1.849518,Cells
97,118.296242,505.319702,420,-43524,716.013489,123.986488,-1.416331,61827493888,350496,97.614082,114.770164,482.962433,391.456451,-43523.4375,677.521118,105.391815,-1.422038,50159738880,327331.90625,101.339043,93.005119,353.395569,226.992889,-37892.839844,452.324371,1.661406,-1.460682,10464735232,203097.109375,-3.72496,104.756744,43.294338,172.162659,20.798096,-14620.854492,142.161163,-100.56498,-1.546662,25484742,58915.980469,-7.142662,-3.417702,104.051582,27.475216,51.490837,-11.978043,-1255.186279,23.953207,-47.90929,1.548612,740928.5625,5164.21875,-6.4375,-2.71254,0.705162,Cells
108,83.773506,534.636353,-532,-12064,-244.215363,-819.784668,0.266038,93760192512,331280,107.250443,81.559227,511.936127,-505.870239,-13129.453125,-228.191238,-783.549255,0.267813,78926766080,308422.5,103.40786,68.052513,378.639099,-354.883911,-15482.150391,-138.163376,-571.604431,0.283383,23660982272,187871.171875,3.842583,98.212402,45.218269,164.246658,-135.425781,-6412.033203,-30.558865,-240.292694,0.332499,806751360,43988.28125,9.03804,5.195457,94.869377,34.655758,2.936662,0.071976,-7.291217,2.772441,-2.628489,-1.005917,0.151116,29.170052,12.381065,8.538483,3.343025,Cells
117,86.278618,663.095764,-748,36576,-426.596832,-1069.403198,0.368489,231187054592,413200,116.377686,84.022705,634.44342,-714.777161,32194.734375,-405.694855,-1023.859497,0.37296,195231383552,382127.5,111.884163,69.943069,467.536499,-522.302124,12422.203125,-286.12915,-758.475098,0.405935,60864487424,223110.6875,4.493523,104.124237,43.159843,208.922363,-232.751038,1088.90332,-121.151947,-344.350128,0.479525,2698761984,49817.429688,12.253448,7.759926,97.186172,33.633453,22.766489,-25.330963,54.116199,-15.020861,-35.641068,1.37749,272828.28125,425.192871,19.191513,14.69799,6.938065,Cells
125,99.297531,649.845337,-798,79640,-515.934387,-1080.065552,0.49238,202659053568,318244,123.848137,96.085358,624.9953,-767.598206,73206.078125,-495.393005,-1039.803467,0.497856,174630748160,296382.6875,117.774117,76.274918,479.540588,-590.169678,41782.585938,-377.349396,-802.989929,0.534008,63101513728,181169.875,6.07402,108.974503,37.665394,242.081787,-305.999359,12897.548828,-203.474472,-408.524261,0.607573,3936947456,42045.410156,14.873634,8.799614,99.138054,30.954269,40.71394,-46.659912,235.376221,-29.084059,-64.235764,1.366489,2690175.75,1235.642456,24.710083,18.636063,9.836449,Cells
126,124.257797,499.706909,-650,69284,-459.366852,-840.633179,0.663545,61416288256,145364,124.996689,120.093712,485.849487,-632.28479,65708.4375,-447.250763,-817.318787,0.665856,54750568448,136950.359375,119.543999,93.295898,403.198792,-527.914917,47421.667969,-378.744293,-677.085571,0.680215,24805875712,89007.515625,5.45269,111.646187,36.528427,246.707123,-332.482727,22090.285156,-258.011902,-406.953552,0.739741,2452282624,22183.617188,13.350502,7.897812,100.426941,27.99675,50.213768,-58.568298,433.140961,-37.966831,-79.169762,1.409727,5823465.5,1697.681763,24.569748,19.117058,11.219246,Cells
120,147.526276,246.130051,-336,24236,-272.849396,-399.150604,0.88099,1800916992,15952,119.549164,142.66391,249.956909,-342.001892,25414.044922,-280.136902,-403.866882,0.891105,1790634880,15309.113281,116.855751,111.06282,264.799011,-365.936646,30573.605469,-312.049713,-419.823578,0.937312,1555387776,11615.205078,2.693413,111.502167,43.655785,216.524414,-302.371674,21814.794922,-270.08606,-334.657288,0.963053,381206720,4169.445801,8.046997,5.353584,100.886597,26.387724,48.696186,-57.401001,456.838562,-38.246883,-76.555115,1.488376,4835297,1467.52063,18.662567,15.969154,10.61557,Cells
113,148.627045,149.786514,-128,-7444,-20.575607,-235.424393,-1.038043,756285440,46160,112.759315,144.103485,151.25882,-140.416794,-5587.75293,-37.864506,-242.969086,-1.040256,829447296,42067.886719,111.576309,115.404312,165.677109,-204.000061,5121.967773,-131.322418,-276.677704,-1.051369,879269888,21128.15625,1.183006,108.60997,52.066647,159.746414,-222.565674,11780.092773,-197.99379,-247.137558,-1.043794,119633592,2415.109131,4.149345,2.966339,100.53125,26.754534,36.080986,-42.382492,245.597366,-28.118147,-56.646835,-1.507502,1461963.875,813.886169,12.228065,11.045059,8.07872,Cells
106,131.94696,216.635635,-46,-42208,160.729294,-252.729294,-0.922555,361725952,170948,105.867432,128.501282,207.526382,-48.214935,-38673.566406,149.913147,-246.343018,-0.916821,365018816,157018.953125,104.912407,106.083443,157.366913,-68.63356,-20550.482422,78.771065,-216.038177,-0.874381,409407008,86912.492188,0.955025,103.695961,54.921207,100.861191,-111.30014,-875.713135,-48.271229,-174.329056,-0.765207,196848000,15890.574219,2.171471,1.216446,99.564667,28.156519,15.971974,-16.117981,-20.158682,-6.892689,-25.343273,-1.163697,88438.523438,340.424042,6.302765,5.34774,4.131294,Cells
117,104.307236,789.730957,-802,104,-401.1297,-1202.870361,0.17705,413443817472,642788,116.214897,101.87764,763.830566,-775.994751,278.513672,-388.356415,-1163.633057,0.177597,361935306752,601053.875,111.975845,87.268044,603.16333,-616.231262,2123.436523,-311.580963,-920.881531,0.181388,140977782784,371247.21875,4.239052,103.273125,59.771755,300.133667,-319.67395,4640.523438,-175.080276,-464.267609,0.188386,8546200064,83629.320313,12.941772,8.702721,93.480255,35.763771,29.8818,-41.538681,413.844879,-37.352917,-45.724445,-0.277033,120924.671875,70.082489,22.734642,18.49559,9.79287,Cells
126,77.201035,927.254028,-1052,83124,-612.054565,-1491.945435,0.350862,856819105792,774208,125.548981,75.636856,898.615967,-1022.697998,82429.445313,-599.556946,-1445.838989,0.347826,749074644992,716193.375,121.725815,66.300949,719.610596,-837.114929,72208.53125,-516.207153,-1158.022705,0.328961,288662716416,411927.25,3.823166,109.93734,47.079132,368.061493,-454.465973,32394.351563,-315.75592,-593.176025,0.304088,15895659520,76961.90625,15.611641,11.788475,95.523384,34.054924,48.821461,-68.745102,1169.430908,-65.27504,-72.215164,1.28644,227624.375,48.165409,30.025597,26.202431,14.413956,Cells
133,46.690472,978.827881,-1200,188460,-785.826111,-1614.173828,0.449159,988070412288,686160,132.474716,45.532906,952.371033,-1170.822754,184534.90625,-773.114929,-1568.53064,0.44253,867302572032,632686.125,128.291229,37.807896,781.649048,-979.079468,150740.921875,-680.904602,-1277.254272,0.40218,340908539904,355632.9375,4.183487,114.552429,23.766127,417.591705,-549.502075,60471.46875,-426.959595,-672.044556,0.363278,18137276416,60066.648438,17.922287,13.7388,96.935097,31.678963,61.805653,-86.302536,1806.949951,-78.880814,-93.724258,1.303593,1641030.125,220.327866,35.539619,31.356133,17.617332,Cells
133,81.584312,888.29895,-1142,235704,-841.438843,-1442.561157,0.384465,471257055232,361348,132.707275,77.260811,871.151123,-1122.650635,230836.921875,-832.393433,-1412.907837,0.378697,424732164096,336996.90625,129.463943,51.405708,748.397888,-978.480103,188361.90625,-752.661804,-1204.29834,0.344384,195291004928,203975.609375,3.243332,115.847672,7.278582,422.499573,-570.22168,71634.515625,-471.968597,-668.474792,0.316474,12555671552,38614.683594,16.859604,13.616272,97.497452,30.130306,63.848576,-89.420746,1953.221313,-82.653465,-96.188026,1.290012,1464756.25,183.184525,35.209824,31.966492,18.35022,Cells
129,111.139549,739.096741,-972,199188,-779.625366,-1164.374634,0.031209,139858264064,148032,128.558792,106.842308,727.119507,-955.926147,192441.296875,-766.169922,-1145.682373,0.038173,131613597696,144029.703125,125.185883,80.267891,639.183411,-840.833923,148906.3125,-673.968384,-1007.699463,0.075713,78743314432,111376.421875,3.37291,113.4216,32.328804,376.167175,-504.505493,56300.605469,-418.885162,-590.125854,0.121269,7463554560,29323.373047,15.137192,11.764282,97.187241,30.103897,54.234653,-76.633972,1463.785034,-74.534843,-78.733101,0.975731,103509.632813,17.625364,31.371552,27.998642,16.23436,Cells
120,121.918007,575.259094,-686,62024,-450.150482,-921.849548,-0.2793,104707612672,222500,119.518463,118.220535,565.429199,-674.984741,61205.507813,-445.429504,-904.539978,-0.265176,96033390592,210782.40625,116.385124,95.070351,497.14975,-597.365601,52513.675781,-405.799072,-788.932129,-0.182186,52381708288,146790.9375,3.133339,107.956001,49.034599,297.864838,-369.199615,23692.904297,-267.296814,-471.102417,-0.069457,5661804032,41536.734375,11.562462,8.429123,96.193848,30.859812,37.241024,-50.512878,582.279419,-43.055779,-57.969978,-0.021011,567549.8125,222.433273,23.324615,20.191277,11.762154,Cells
106,105.678757,445.515442,-324,-59236,-31.630371,-616.369629,-0.285463,35893395456,341920,105.956299,103.757919,436.918854,-324.498413,-54041.753906,-41.008446,-607.988403,-0.278675,33850144768,321466.25,105.238945,89.655594,380.014557,-313.264282,-28464.984375,-83.049995,-543.478577,-0.232456,20803973120,211994.46875,0.717354,101.007729,52.211815,228.603577,-202.641388,-6140.085938,-74.555603,-330.727173,-0.12999,2694748160,65623.875,4.94857,4.231216,94.880798,31.220249,26.953091,-17.151642,-218.995926,-0.047822,-34.255463,-0.070032,344237.0625,1170.162598,11.0755,10.358147,6.12693,Cells
101,169.499268,393.714355,-234,-50440,19.237043,-487.23703,-0.049441,14045790208,256516,101.059563,165.039154,390.019104,-240.780289,-47348.265625,7.900347,-489.460938,-0.047514,14341210112,247368.234375,100.534218,137.948532,358.546082,-267.849426,-28541.347656,-52.263767,-483.435089,-0.038197,13337706496,185908.703125,0.525345,96.883347,86.827705,235.231354,-224.086243,-2607.496094,-100.955582,-347.216888,-0.039798,3045248768,60644.636719,4.176216,3.650871,89.305183,38.82589,30.159187,-37.696304,200.261627,-25.246758,-50.145851,-0.504154,880977.1875,619.964905,11.754379,11.229034,7.578163,Cells
118,168.772034,629.192322,-678,25056,-378.225098,-977.774902,0.200475,165238013952,359460,117.276161,164.137894,615.609375,-669.003906,28130.058594,-379.588135,-958.419678,0.196894,149955264512,335045.96875,113.067795,135.823257,526.818665,-601.79657,39394.980469,-375.644409,-827.94873,0.172215,74090209280,204579.171875,4.208366,104.467484,82.916786,319.916107,-395.743134,26843.546875,-284.794434,-506.691833,0.10933,7711363584,49238.453125,12.808678,8.600311,91.306999,38.569637,48.172844,-67.643875,1111.337036,-61.935421,-73.352333,-0.747225,596422.4375,130.345795,25.969162,21.760796,13.160484,Cells
134,127.475487,981.276733,-1232,254988,-879.199768,-1584.800171,0.322317,755682050048,497872,132.634689,124.503441,948.873047,-1194.639404,243274.734375,-857.717834,-1531.560913,0.318938,648024162304,454064.5,124.675674,105.676094,755.778625,-969.151489,174741.578125,-724.05542,-1214.247559,0.29478,225691910144,240288.3125,7.959015,110.579613,67.608521,414.387329,-550.716919,64641.8125,-444.979187,-656.454651,0.234749,13563660288,44721.882813,22.055077,14.096062,92.743881,37.390713,62.914558,-88.780746,1961.009766,-85.699265,-91.862228,-1.348248,299375.5625,37.982082,39.890808,31.931793,17.835732,Cells
143,59.464275,1213.973633,-1584,498060,-1224.550415,-1943.449585,0.291687,1296720330752,516816,141.198486,60.220928,1169.259155,-1527.819214,465658.53125,-1184.454468,-1871.18396,0.291564,1100817235968,471597.28125,130.862549,62.230522,905.423584,-1194.55542,294276.75,-944.627625,-1444.483276,0.288754,356534681600,249855.65625,10.335938,113.409203,50.736549,468.234985,-631.146118,88001.742188,-523.514221,-738.778015,0.271744,18458722304,46338.480469,27.789284,17.453346,93.36982,36.401852,67.724312,-95.667023,2280.708252,-92.95845,-98.375595,1.143077,268574.5625,29.345421,47.828667,37.492729,20.039383,Cells
139,59.682495,1190.38269,-1534,460752,-1176.876831,-1891.123169,0.17283,1200457777152,510148,137.590942,59.556248,1147.602295,-1480.09375,429867.96875,-1136.871704,-1823.315796,0.175654,1032259567616,471205.625,128.854874,58.76405,892.227966,-1158.769165,268552.96875,-899.667847,-1417.870483,0.193572,360572977152,268534.03125,8.736069,112.05899,49.129215,455.803406,-603.523071,76967.710938,-484.812012,-722.234131,0.219598,20531949568,56369.273438,25.531952,16.795883,93.134117,36.160477,61.377918,-86.284927,1830.204712,-80.711105,-91.858749,0.423301,925202.125,124.270126,44.456825,35.720757,18.924873,Cells
127,102.771591,957.606934,-1130,177564,-753.621216,-1506.378784,0.092184,723547717632,566644,125.994949,99.898285,928.786316,-1097.620239,168760.28125,-733.707825,-1461.532715,0.093791,638201692160,529729,119.792511,84.452866,746.953247,-892.152893,117171.8125,-606.124268,-1178.181519,0.10647,260469932032,327249.53125,6.202438,107.03933,58.327255,390.97403,-478.384979,37189.859375,-336.881683,-619.888306,0.143834,18329397248,80092.734375,18.95562,12.753181,92.205788,36.207783,48.203011,-62.922791,805.138611,-49.333061,-76.51252,0.190241,2924810,738.723145,33.789162,27.586723,14.833542,Cells
109,105.801704,689.059509,-618,-46984,-240.554642,-995.445374,0.043771,217643204608,569860,108.907707,103.575287,675.161011,-609.380493,-42814.289063,-241.072968,-977.688049,0.045714,201492217856,542601.75,107.341728,89.995964,574.952942,-535.682861,-22468.529297,-228.750351,-842.615356,0.059376,108133752832,376830.25,1.565979,100.065872,60.720318,318.847046,-302.550751,-5547.502441,-133.933594,-471.167908,0.092816,10410221568,113726.976563,8.841835,7.275856,90.937683,35.714432,39.676727,-31.701508,-296.024017,-8.307695,-55.095318,0.102757,2199995.75,2189.081787,17.970024,16.404045,9.128189,Cells
93,200.997513,155.048386,24,-23284,177.062073,-129.062073,-0.726462,53978112,93712,93.353737,196.299561,146.963959,3.391529,-21161.380859,148.870926,-142.087875,-0.71402,973764.8125,84657.023438,94.847679,166.66449,134.394089,-106.592514,-8390.324219,-0.616972,-212.568054,-0.622538,510416480,44923.261719,-1.493942,93.478455,107.017708,142.35202,-178.889389,4725.297363,-121.661285,-236.117493,-0.49461,419225632,13100.222656,-0.124718,1.369225,86.446678,41.708889,34.854382,-43.156967,224.560318,-27.630518,-58.683414,-1.002041,1795999.125,964.282471,6.907059,8.401001,7.031776,Cells
108,221.382019,386.926361,-536,65904,-459.058472,-612.941528,-0.707097,6803169280,23680,107.917496,214.039993,383.048065,-531.871033,65605.234375,-460.341553,-603.400513,-0.694856,5789524480,20465.871094,106.734917,171.803558,353.787262,-495.71283,59466.636719,-451.371368,-540.05426,-0.573106,1932592128,7864.658691,1.182579,99.73539,105.342087,245.682388,-345.043091,29257.111328,-322.53595,-367.550232,-0.320007,241239152,2026.28772,8.182106,6.999527,87.772751,41.984154,48.305222,-64.593414,888.219116,-52.149212,-77.037621,-1.226681,2584465.25,619.4328,20.144745,18.962166,11.962639,Cells
121,209.847565,727.402893,-1026,261416,-984.131165,-1067.868896,0.350427,7381364224,7012,120.191994,202.6297,703.805237,-992.466431,244432.4375,-949.864014,-1035.068848,0.358274,7150889984,7259.863281,114.878311,161.082733,564.980042,-795.277222,156117.140625,-750.563477,-839.990967,0.400066,5058008576,7997.283203,5.313683,103.256157,98.835701,322.157196,-452.630035,50284.132813,-422.062805,-483.197266,0.421254,765699776,3737.418945,16.935837,11.622154,88.381592,41.902725,53.299023,-73.463425,1276.914917,-64.960258,-81.966591,-1.481946,1560858,289.215149,31.810402,26.496719,14.874565,Cells
122,195.800919,816.433716,-1104,267148,-910.206299,-1297.793701,0.381752,183095410688,150224,121.041847,189.208527,788.076355,-1066.726685,250037.921875,-881.150452,-1252.302979,0.386113,156751298560,137754.1875,115.217812,151.223633,620.077515,-844.385864,158966.671875,-705.532715,-983.239014,0.41654,54986178560,77120.820313,5.824036,102.934807,94.158058,335.436462,-459.642456,47901.921875,-389.529114,-529.755798,0.44306,4154335488,19663.521484,18.10704,12.283005,88.209106,41.80238,48.033497,-67.499481,1116.214355,-62.721344,-72.277618,1.061841,416081.03125,91.322342,32.832741,27.008705,14.7257,Cells
78,48,424.405457,252,-58508,524.734314,-20.734303,1.534098,18894725120,297536,78.286041,47.430992,402.307983,231.308502,-54396.929688,491.640686,-29.023678,1.530201,14504371200,271091.375,80.098396,42.600113,275.348633,110.195709,-32204.1875,297.918823,-77.527397,1.498353,1711688832,140959.859375,-1.812355,81.601555,26.168568,116.777863,-57.425583,-5500.658203,22.104805,-136.955963,1.406082,83432840,25300.330078,-3.315514,-1.503159,76.599342,9.457469,55.400517,-76.374374,1368.550537,-66.902794,-85.845955,1.282109,2093148.25,358.84314,1.686699,3.499054,5.002213,Cells
77,48.08326,345.616852,278,-22284,481.973022,74.026962,-1.449496,12861602816,166420,77.35704,47.472698,328.255035,258.791138,-21448.201172,454.217377,63.364891,-1.451936,10231152640,152765.671875,79.262138,43.172138,224.701447,143.61972,-15348.481445,286.815887,0.423566,-1.469334,1691807104,82020.554688,-1.905098,81.181267,28.353628,85.302658,-27.992783,-3258.762939,30.78359,-86.769157,-1.528572,10828236,13818.648438,-3.824226,-1.919128,77.238869,5.624572,50.252125,-69.509506,1152.898438,-62.093685,-76.925323,1.523126,1062837.125,219.977524,0.118172,2.02327,3.942398,Cells
82,89.140335,228.637268,-58,-42696,150.655212,-266.655212,0.992564,585833856,174148,81.769058,85.806915,220.511353,-63.555359,-39152.441406,136.849899,-263.960602,0.991452,648907136,160649.0625,80.88282,66.959671,175.162338,-97.179764,-20310.888672,53.392029,-247.751556,0.980742,856443904,90687.460938,0.886238,79.324203,41.742107,112.368881,-122.239151,-927.777832,-53.950203,-190.528091,0.950836,278728576,18653.521484,2.444855,1.558617,73.112358,20.73962,51.891544,-72.266068,1225.571899,-63.320438,-81.211693,0.716363,1671669.75,320.097015,8.6567,7.770462,6.211845,Cells
88,96.208107,268.700592,-204,-22492,-22.627455,-385.372559,1.209307,5475999744,131584,87.801285,91.991837,261.392853,-203.741638,-20201.847656,-28.871647,-378.611633,1.205978,5077502464,122318.054688,86.654099,67.399696,218.948044,-202.040192,-8148.92041,-66.563332,-337.517059,1.17802,2996855552,73415.921875,1.147186,83.600555,33.534527,147.567169,-177.934113,3582.484863,-112.111229,-243.757004,1.113544,548696576,17330.609375,4.200729,3.053543,75.417618,15.345336,61.556599,-86.079834,1775.79895,-77.325661,-94.834007,0.946783,2271396.25,306.542053,12.383667,11.236481,8.182938,Cells
89,98,246.844086,-208,-8884,-67.643311,-348.356689,1.535143,3409203200,78800,89.067696,93.515083,240.448608,-208.268402,-7296.009277,-73.583801,-342.953003,1.52493,3147332608,72559.765625,88.734901,67.597244,204.300003,-209.088959,706.458191,-107.97966,-310.198242,1.45195,1787740032,40892.359375,0.332794,85.623077,28.703222,147.730804,-188.632721,6548.758301,-140.188751,-237.076691,1.291217,334020736,9387.271484,3.444618,3.111824,76.95768,9.030693,64.565475,-90.438095,1984.135742,-82.651787,-98.224403,1.078456,1983470.375,242.506241,12.110016,11.777222,8.665398,Cells
88,90.443352,159.533691,-74,-13600,48.347866,-196.34787,-1.186767,327880960,59876,87.811104,87.085419,154.046478,-80.741211,-11733.959961,34.860458,-196.34288,-1.194014,348480704,53454.984375,87.167152,66.58532,130.539627,-120.116653,-2367.11792,-42.824219,-197.409088,-1.251581,344778688,23896.482422,0.643951,85.292709,30.376392,114.958359,-154.139267,5258.598633,-128.040802,-180.237732,-1.471916,64731624,2724.519531,2.518394,1.874443,77.671112,2.883391,60.206448,-84.699326,1766.245728,-79.479347,-89.919304,1.121764,781912.0625,108.992851,10.139992,9.49604,7.621597,Cells
89,90.476517,428.974365,-526,40388,-356.350372,-695.649658,0.348879,31852048384,115124,88.709023,88.11998,411.08493,-506.254272,38068.0625,-344.992737,-667.515808,0.357276,26659926016,104021.125,86.385674,73.415802,306.307709,-387.752319,24680.212891,-274.140015,-501.364624,0.420381,7762818560,51631.011719,2.323349,80.809227,47.349125,160.029404,-214.148376,9325.415039,-167.893997,-260.402771,0.522169,392459936,8557.871094,7.899796,5.576447,72.539948,22.706814,52.965881,-74.388588,1356.28186,-69.179596,-79.59758,0.432424,600592.3125,108.534332,16.169075,13.845726,8.269279,Cells
