@relation segment

@attribute original numeric
@attribute Lipschitz_true_true_5.0 numeric
@attribute Lipschitz_true_true_10.0 numeric
@attribute Lipschitz_true_true_15.0 numeric
@attribute Lipschitz_true_true_20.0 numeric
@attribute Lipschitz_true_true_25.0 numeric
@attribute 'Kuwahara_9_ 10_0' numeric
@attribute 'Kuwahara_9_ 10_1' numeric
@attribute 'Kuwahara_9_ 10_2' numeric
@attribute Gabor_1_1.0_1.0_0_2.0 numeric
@attribute Gabor_2_1.0_1.0_0_2.0 numeric
@attribute Gabor_1_1.0_0.5_0_2.0 numeric
@attribute Gabor_2_1.0_0.5_0_2.0 numeric
@attribute Gabor_1_1.0_0.25_0_2.0 numeric
@attribute Gabor_2_1.0_0.25_0_2.0 numeric
@attribute Gabor_1_1.0_1.0_2_2.0 numeric
@attribute Gabor_2_1.0_1.0_2_2.0 numeric
@attribute Gabor_1_1.0_0.5_2_2.0 numeric
@attribute Gabor_2_1.0_0.5_2_2.0 numeric
@attribute Gabor_1_1.0_0.25_2_2.0 numeric
@attribute Gabor_2_1.0_0.25_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_2.0 numeric
@attribute Gabor_2_2.0_1.0_0_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_3.0 numeric
@attribute Gabor_2_2.0_1.0_0_3.0 numeric
@attribute Gabor_1_2.0_2.0_0_2.0 numeric
@attribute Gabor_2_2.0_2.0_0_2.0 numeric
@attribute Gabor_1_2.0_2.0_0_3.0 numeric
@attribute Gabor_2_2.0_2.0_0_3.0 numeric
@attribute Gabor_1_4.0_1.0_0_2.0 numeric
@attribute Gabor_2_4.0_1.0_0_2.0 numeric
@attribute Gabor_1_4.0_1.0_0_3.0 numeric
@attribute Gabor_2_4.0_1.0_0_3.0 numeric
@attribute Gabor_1_4.0_2.0_0_2.0 numeric
@attribute Gabor_2_4.0_2.0_0_2.0 numeric
@attribute Gabor_1_4.0_2.0_0_3.0 numeric
@attribute Gabor_2_4.0_2.0_0_3.0 numeric
@attribute Gabor_1_2.0_1.0_2_2.0 numeric
@attribute Gabor_2_2.0_1.0_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_2_3.0 numeric
@attribute Gabor_2_2.0_1.0_2_3.0 numeric
@attribute Gabor_1_2.0_2.0_2_2.0 numeric
@attribute Gabor_2_2.0_2.0_2_2.0 numeric
@attribute Gabor_1_2.0_2.0_2_3.0 numeric
@attribute Gabor_2_2.0_2.0_2_3.0 numeric
@attribute Gabor_1_4.0_1.0_2_2.0 numeric
@attribute Gabor_2_4.0_1.0_2_2.0 numeric
@attribute Gabor_1_4.0_1.0_2_3.0 numeric
@attribute Gabor_2_4.0_1.0_2_3.0 numeric
@attribute Gabor_1_4.0_2.0_2_2.0 numeric
@attribute Gabor_2_4.0_2.0_2_2.0 numeric
@attribute Gabor_1_4.0_2.0_2_3.0 numeric
@attribute Gabor_2_4.0_2.0_2_3.0 numeric
@attribute Hessian_6.0 numeric
@attribute Hessian_Trace_6.0 numeric
@attribute Hessian_Determinant_6.0 numeric
@attribute Hessian_Eigenvalue_1_6.0 numeric
@attribute Hessian_Eigenvalue_2_6.0 numeric
@attribute Hessian_Orientation_6.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_6.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_6.0 numeric
@attribute Hessian_12.0 numeric
@attribute Hessian_Trace_12.0 numeric
@attribute Hessian_Determinant_12.0 numeric
@attribute Hessian_Eigenvalue_1_12.0 numeric
@attribute Hessian_Eigenvalue_2_12.0 numeric
@attribute Hessian_Orientation_12.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_12.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_12.0 numeric
@attribute Difference_of_gaussians_12.0_6.0 numeric
@attribute Membrane_projections_0_9_1 numeric
@attribute Membrane_projections_1_9_1 numeric
@attribute Membrane_projections_2_9_1 numeric
@attribute Membrane_projections_3_9_1 numeric
@attribute Membrane_projections_4_9_1 numeric
@attribute Membrane_projections_5_9_1 numeric
@attribute class {cell,back}

@data
75,153,178,200,222,241,69.833336,69.833336,69.833336,1.763757,1.197242,1.858513,1.42305,2.112269,1.349703,2.856476,-5.84268,2.912245,-6.89807,2.342979,-7.506703,2.261547,0.583917,2.773837,-2.729151,1.889312,0.507315,2.165656,-3.044601,3.303912,0.361089,4.713875,-5.453154,2.66372,0.106077,3.093969,-7.038203,2.896214,-6.882082,1.337267,-6.544352,3.345846,-6.009187,1.695217,-4.716489,2.857696,-6.75067,1.205769,-7.104345,3.405942,-6.644569,2.158113,-6.268692,150.2966,0.791077,-11910.208008,109.92569,-108.343536,0.163718,29814.132813,47641.457031,40.827328,-34.073669,-393.91925,-7.916969,-60.23037,0.348546,3177340.25,2736.691895,4.186371,80.897903,96.722221,72,808.979004,8.971093,76.843567,cell
88,167,187,204,221,235,77.5,77.5,93.611115,2.246571,1.549267,2.204481,1.711613,2.32256,1.559442,3.012344,-9.446267,2.987406,-9.192076,2.577425,-8.646696,2.805908,0.930907,3.552172,-2.662655,2.549716,0.9939,3.366406,-3.027752,3.701133,0.89159,5.51688,-4.665092,3.327756,0.911882,4.425419,-5.927423,2.88655,-9.140508,1.517807,-10.486901,3.33923,-9.242414,1.7751,-9.036217,3.071365,-7.506181,1.31377,-9.233223,3.343451,-8.318579,2.010618,-9.155316,154.165771,-62.875488,-10493.21582,44.276497,-170.027466,0.162647,181561248,45926.191406,43.568531,-44.002342,-122.715302,-19.369705,-68.634979,0.376236,4699302.5,2427.067383,8.207764,91.077133,106.75,81.705879,910.771301,9.254111,86.763153,cell
109,193,208,220,232,241,88.5,88.5,88.5,2.904231,2.29303,2.628773,2.201323,2.532521,1.87951,3.376867,-12.35061,3.258581,-11.096504,2.990975,-9.260406,3.467989,1.872572,4.908442,-0.373478,3.462113,2.153318,4.896035,0.325405,4.09833,1.723828,6.322076,-1.846239,4.182511,2.177292,6.028207,-1.895621,3.098096,-11.285022,1.763724,-14.124685,3.343206,-11.865442,1.904944,-13.965595,3.44738,-7.830941,1.645445,-10.968777,3.473909,-9.344008,2.159386,-12.104017,169.955399,-163.072601,-1604.949219,-72.225922,-253.919281,0.169988,877889984,33012.476563,47.236839,-54.300018,218.801361,-31.53334,-77.066696,0.412407,6113069,2073.286621,13.572655,103.055801,118.1875,96,1030.557983,8.471764,99.181984,cell
132,221,231,238,245,252,140.863632,140.863632,140.863632,3.573536,3.301183,3.057756,2.805635,2.725992,2.256646,3.59758,-11.57703,3.723375,-10.681747,3.578619,-8.684769,4.116474,3.120746,7.03381,4.151617,4.380425,3.584049,7.017558,5.033206,4.459079,2.694911,7.052354,2.535744,5.073458,3.609173,7.530786,3.86277,3.549037,-11.204398,2.005408,-13.371617,3.526922,-11.470728,1.820616,-12.590862,3.987533,-7.593731,2.188732,-11.260752,3.916122,-9.238179,2.670008,-13.027404,216.017059,-278.143127,15074.90625,-212.828552,-343.457703,0.183705,1320130304,17063.972656,51.185131,-63.504013,572.552856,-42.632092,-84.375938,0.450506,7027279,1742.548462,19.256454,114.320053,128,104.473686,1143.200562,7.830829,112.436272,cell
147,238,245,252,255,255,140.954544,140.954544,140.954544,4.052367,3.879378,3.412431,3.286197,2.886954,2.587895,3.723232,-7.202444,4.348473,-8.22602,4.306438,-7.257234,4.631968,4.153204,7.908072,5.390647,5.031511,4.646444,8.588081,5.400488,4.74718,3.57137,8.464623,6.930666,5.79399,4.872097,9.64889,8.517072,4.184486,-8.811765,2.288616,-7.317107,3.969936,-8.715526,1.602655,-5.048189,4.651499,-6.849181,2.888787,-8.919392,4.667729,-7.889761,3.437383,-10.179011,271.951111,-376.836182,33914.617188,-337.001984,-416.67038,0.190254,901316224,6347.05127,54.294716,-70.10144,860.071777,-50.905575,-89.297302,0.478376,7243179,1473.924805,23.924187,122.293152,134.6875,110.842102,1222.931519,7.700331,122.346748,cell
154,246,251,255,255,255,140.944443,140.944443,140.944443,4.174215,4.105223,3.617817,3.520152,3.002794,2.787426,4.177361,-4.59078,5.102505,-5.837938,5.109309,-6.262494,4.952001,4.545156,7.522049,5.516459,5.368211,5.036916,7.062046,5.31758,4.934207,4.126083,10.602891,7.610892,6.167876,5.62485,12.562062,8.897756,4.932707,-6.125242,2.798613,-3.12497,4.568857,-5.693655,1.75337,-2.069215,5.363965,-6.239676,3.661423,-5.675847,5.575013,-6.30709,4.236818,-5.782209,306.271606,-430.547302,45767.367188,-406.560272,-454.534332,0.122663,426632768,2301.507813,55.492725,-72.859833,1007.21582,-54.973442,-90.746223,0.479981,6793316.5,1279.692139,26.368385,126.311508,137.9375,114.947365,1263.115112,7.594078,126.287926,cell
153,243,248,253,255,255,130.277771,139.611115,139.611115,4.185307,4.063599,3.653531,3.549786,3.067245,2.833398,5.064281,-4.724996,5.888978,-5.667539,5.897367,-6.283169,4.960737,4.468071,6.52669,5.23508,5.330966,4.908599,6.632163,4.968286,5.005566,4.21475,10.814579,7.181938,6.119586,5.614069,12.538856,8.56356,5.708257,-5.496464,3.623631,-3.416597,5.471418,-5.032021,2.996895,-2.841961,6.032282,-6.199652,5.129735,-4.857685,6.390796,-5.96881,5.211813,-4.390317,302.197845,-424.379456,44385.574219,-399.102875,-449.656036,-0.035584,460262368,2555.622803,54.229084,-71.126358,971.531006,-54.003021,-88.249695,0.441609,5933321.5,1172.834473,25.91996,125.850304,139.222229,115.210526,1258.503052,7.906393,124.339867,cell
147,236,243,250,255,255,130.863632,130.863632,130.863632,3.912673,3.84826,3.533267,3.359862,3.081894,2.752316,7.592976,-5.109622,7.173005,-5.574818,6.57162,-6.269018,4.718909,3.94662,6.159692,4.786555,4.990985,4.338587,5.921598,4.525681,4.963676,3.821625,9.837912,5.178383,5.707129,4.884317,10.399814,6.817728,7.278853,-5.286737,7.126645,-3.861594,7.558396,-5.031162,6.533214,-4.036371,6.570549,-6.131921,8.513008,-4.604276,7.431253,-5.574513,8.441678,-3.765018,262.630859,-361.551056,30850.568359,-318.781647,-404.320465,-0.077025,956457984,7316.891602,50.780037,-65.013565,758.623657,-47.748943,-82.278191,0.362212,5039438.5,1192.268799,22.656685,121.489967,138.111115,112.736839,1214.899658,8.699316,118.308052,cell
134,222,231,238,245,252,123.045456,123.045456,123.045456,3.570022,3.284667,3.300681,3.010445,3.056254,2.570386,8.454197,-5.193825,8.297037,-5.476498,7.049281,-6.236938,4.323513,3.158359,5.129311,2.644263,4.446262,3.470779,4.351401,3.026711,4.828014,3.062165,8.332168,2.127283,5.152004,3.657436,8.233811,2.845523,8.436533,-5.103438,8.275579,-4.206408,8.815523,-4.901097,8.166417,-4.593905,7.058303,-6.046349,9.869356,-4.337334,8.368962,-5.184127,10.487204,-3.276399,208.363876,-260.400909,12169.279297,-191.242554,-329.559265,-0.053508,1297281536,19131.509766,46.330029,-55.422195,419.243134,-36.749706,-74.094681,0.260964,4283826,1394.647217,17.349724,114.68766,133.833328,105.875,1146.876587,9.856885,109.772446,cell
122,210,224,236,248,255,121.954544,121.954544,121.954544,3.207578,2.762511,3.018561,2.637511,3.005529,2.348978,7.92296,-5.027685,8.021666,-5.360104,7.471288,-6.198678,3.829066,2.348287,4.503814,0.969279,3.79428,2.578617,3.999959,1.196443,4.629613,2.060898,7.193491,-1.945935,4.517927,2.272996,6.728798,-1.611911,8.146421,-4.942391,7.187227,-4.293492,8.524403,-4.632982,6.54754,-4.509518,7.207147,-5.964567,8.829375,-4.084148,8.439317,-4.903535,9.79144,-2.977885,171.535126,-147.003082,-3915.740479,-50.472172,-243.533997,-0.021419,805463168,37272.867188,42.667278,-43.885437,29.064087,-22.615297,-65.155579,0.164641,3485310.75,1809.675293,11.203697,107.561401,128.5,98.3125,1075.614014,10.680184,102.5,cell
84,164,187,207,227,244,90.833336,90.833336,90.833336,2.036479,1.540696,2.152464,1.669592,2.374779,1.522343,1.274582,-5.820351,1.002828,-6.24491,0.420966,-7.054828,2.835247,0.880036,3.701724,-1.605037,2.474083,0.850709,3.045609,-2.106923,3.878255,0.518812,6.286198,-4.970312,3.242261,0.377278,4.61762,-6.697263,0.910088,-6.206048,0.200885,-6.741633,1.668301,-5.537726,0.31819,-5.19673,0.866201,-6.076476,-0.931106,-7.497489,1.738176,-6.025918,0.168664,-5.951379,172.431976,-39.562187,-14110.475586,80.861092,-159.985474,0.030341,90790728,58007.066406,45.683704,-40.353119,-321.730042,-13.356385,-67.349854,0.263876,4747190.5,2915.294434,6.473419,88.736542,105.5,78.6875,887.365417,10.158191,85.60527,cell
98,180,198,213,228,240,95.5,95.5,95.5,2.575577,1.943201,2.517022,1.971164,2.594689,1.730654,0.135897,-8.441292,0.342208,-8.361958,0.229521,-7.814486,3.402434,1.245337,5.031856,-1.934606,3.206984,1.417457,4.43589,-1.950161,4.283661,1.042596,7.08496,-4.488718,3.95717,1.219612,6.027636,-5.466074,0.228686,-8.466259,-0.718606,-9.934587,0.586915,-8.591992,-0.706897,-7.86501,0.792806,-6.705291,-1.375157,-9.404099,1.153658,-7.716562,-0.734809,-8.932618,183.621017,-105.589073,-11283.982422,13.033202,-224.211349,0.002437,627524160,56284.976563,48.971058,-50.699951,-9.348846,-25.166246,-76.233658,0.285981,6703517.5,2607.880371,10.577362,99.202194,115.9375,88.166664,992.021973,10.38243,96.894737,cell
120,207,220,230,240,247,97.722221,134.409088,134.409088,3.291153,2.652687,2.944258,2.457708,2.811267,2.046122,-0.94857,-10.584857,-0.091716,-9.684697,0.186386,-8.142407,4.033667,2.178726,6.267379,0.044279,4.109253,2.584332,5.864901,1.133915,4.675242,1.902043,8.148634,-1.798835,4.817091,2.502571,7.68503,-1.3685,-0.208422,-10.115558,-0.615898,-11.805107,-0.468336,-10.422117,-0.268565,-11.676699,0.876566,-6.888786,-1.171551,-10.462124,0.656487,-8.511323,-1.41583,-11.492979,205.320145,-205.54425,37.568184,-102.955055,-308.133453,-0.020066,1778582016,42098.171875,53.059448,-61.437851,379.745819,-37.691132,-85.18457,0.318796,8514109,2255.626465,15.936821,111.157616,126.125,102.777779,1111.576172,9.096101,108.352943,cell
143,235,243,248,253,255,132.863632,132.863632,132.863632,3.907919,3.633942,3.366849,3.06513,3.008891,2.432268,-0.926363,-9.67156,-0.146271,-9.219833,0.344658,-7.41419,4.653907,3.420144,7.014337,4.657623,4.895359,3.907862,6.955073,5.270718,5.017084,2.932448,9.326621,2.420991,5.657417,3.948423,9.787981,3.998885,-0.256864,-9.591367,-0.286693,-11.75928,-0.752844,-9.551571,0.281755,-10.165064,1.156209,-6.59858,-0.852591,-10.118719,0.489833,-7.930003,-1.004697,-11.645571,249.384033,-317.269806,19220.070313,-240.166214,-394.373413,-0.034093,2393683456,23779.857422,57.373943,-71.124405,779.318115,-49.093697,-93.155113,0.35714,9820966,1941.408447,21.521416,122.071579,134.8125,111.789474,1220.71582,7.541456,120.294113,cell
158,252,255,255,255,255,140.863632,140.863632,140.863632,4.341143,4.180767,3.709499,3.523843,3.172302,2.771081,-0.281114,-5.130066,0.162541,-5.978551,0.73603,-5.466103,5.109513,4.36311,7.568937,5.378984,5.454349,4.864329,7.60538,5.249924,5.275274,3.860482,10.921401,6.749099,6.284905,5.180943,11.903678,8.565894,0.044493,-6.528957,-0.164181,-5.347084,-0.220833,-6.1211,0.233607,-3.65456,1.626095,-5.226758,-0.530128,-8.189795,0.791645,-5.89728,-0.341035,-8.425081,298.803528,-409.952087,39385.445313,-358.671143,-461.233032,-0.024426,1767820288,10518.938477,60.893082,-78.254028,1101.676147,-57.535751,-98.972305,0.390078,10514309,1716.988281,26.012924,129.916779,140.5,119,1299.167725,6.556383,130.071899,cell
163,255,255,255,255,255,140.954544,140.954544,140.954544,4.570281,4.3289,3.914089,3.755297,3.289811,2.966371,0.512055,-1.993929,0.752737,-2.381312,1.353783,-2.897453,5.304521,4.793711,7.139501,5.543138,5.649775,5.231873,6.779043,5.477779,5.425587,4.306429,11.365528,7.756184,6.658596,5.85658,12.951661,9.65713,0.568963,-2.201533,0.373649,-1.091271,0.498096,-2.038966,0.011506,-0.779844,2.235044,-3.012559,-0.148703,-3.915044,1.509934,-3.035722,0.351258,-2.675182,326.330078,-456.134369,50778.832031,-420.980316,-491.288422,0.044091,1028481856,4943.232422,62.601421,-81.587875,1264.941406,-61.607788,-101.567963,0.402921,10629332,1596.81543,28.236946,133.964386,143.375,124.263161,1339.643921,5.785914,133.676468,cell
165,255,255,255,255,255,139.611115,139.611115,139.611115,4.64298,4.337116,3.954262,3.770318,3.356205,2.987339,1.479788,-1.493387,1.99511,-1.486798,2.666292,-2.374712,5.286445,4.704424,6.975622,5.960496,5.57118,5.115511,7.291253,6.315355,5.459058,4.291142,10.904353,7.738082,6.616992,5.78792,11.844619,9.440567,2.288547,-0.800016,2.852041,-0.913385,2.175582,-0.41702,1.280015,-0.741463,2.899927,-2.763006,4.48876,-0.04212,2.432446,-1.947516,4.487247,0.167135,316.581757,-442.225281,47621.65625,-406.60025,-477.850311,0.139219,992790016,5076.568848,61.943851,-80.455093,1222.452515,-60.560295,-100.349892,0.384075,10248166,1583.212036,27.562347,133.934265,143.1875,127.052635,1339.342651,5.670546,132.222229,cell
160,253,255,255,255,255,138.388885,138.388885,138.388885,4.483859,4.178896,3.838958,3.576357,3.373932,2.898002,5.037302,-1.865398,5.071476,-1.55834,4.675317,-2.461996,5.084987,4.161163,7.335901,5.070992,5.336761,4.596342,7.82267,6.117449,5.384237,3.819049,8.921934,6.298834,6.177201,5.006654,9.330711,8.011381,5.465997,-0.775989,5.740644,-0.536765,5.261615,-0.348539,5.081113,-0.711419,4.388875,-2.791631,7.891979,0.049119,4.73694,-1.86786,9.168405,0.741478,272.936737,-372.544098,32017.546875,-320.777985,-424.310211,0.158235,1487669376,10718.920898,59.117348,-74.942078,980.032227,-54.349689,-95.53447,0.332413,9526315,1696.186035,24.103485,129.700897,142.222229,122.578949,1297.008911,6.997491,126.203217,cell
144,235,242,247,252,255,129.055557,129.055557,129.055557,4.07863,3.55747,3.608607,3.229308,3.353086,2.740887,7.386059,-1.880323,6.746983,-1.734787,6.113804,-2.624084,4.721052,3.356349,7.046667,3.103624,4.845884,3.732847,7.688683,3.531812,5.225596,3.038044,8.455158,2.493555,5.484656,3.747522,8.268831,2.956529,7.051224,-0.99595,7.905613,-0.64681,7.110576,-0.554573,7.857367,-0.659485,5.732103,-2.8901,10.174293,0.012301,6.528675,-1.939859,11.058684,1.083416,217.155182,-266.443939,11688.512695,-188.600647,-344.287231,0.139407,1720735488,24238.314453,55.122066,-65.919754,592.891968,-43.705761,-88.133751,0.259244,8577179,1973.846191,18.668663,122.584793,138.333328,113.473686,1225.8479,8.880578,120.416672,cell
129,218,230,240,250,255,121.954544,121.954544,121.954544,3.581928,2.979522,3.326489,2.847009,3.30894,2.553395,6.397928,-1.628191,6.228021,-2.027455,5.55546,-2.85102,4.267349,2.511883,6.274147,0.95576,4.222649,2.792726,6.763679,1.173359,5.017306,2.142582,7.83731,-1.37161,4.737597,2.363247,7.166713,-2.179497,6.71693,-1.457993,5.927938,-0.766753,7.037497,-1.02883,6.043807,-0.488318,6.068779,-3.055824,9.166163,-0.148765,6.796804,-2.177721,9.869261,0.865883,182.403488,-151.177643,-5536.357422,-45.111492,-257.243805,0.121978,1028463168,45000.113281,51.455425,-54.890991,144.470169,-30.217422,-79.56456,0.181083,7337128,2435.140137,12.502563,115.323654,133.888885,104.529411,1153.236572,10.257174,113.111115,cell
92,178,203,225,247,255,90.833336,90.833336,90.833336,2.328342,1.773926,2.292633,1.836457,2.462502,1.644503,0.034,-4.54657,-0.63825,-5.275406,-0.008368,-6.342522,2.92665,1.140423,4.309677,-0.892486,2.642477,1.173872,3.71835,-1.271749,3.951388,0.66847,6.641496,-4.615486,3.484863,0.673711,4.818396,-5.817951,-0.298215,-5.289383,1.434054,-5.813609,-0.305723,-4.304334,0.414367,-3.794974,-0.646191,-5.46263,1.689658,-7.328152,-0.183638,-5.257083,0.485917,-5.388476,170.992676,-53.935699,-13344.239258,64.687675,-172.559067,-0.080212,163739392,56286.019531,47.226048,-42.647552,-256.690948,-15.975574,-69.319527,0.194068,5175575.5,2845.577637,7.189362,93.28009,107.4375,82.0625,932.800903,9.601661,91.523224,cell
104,191,211,228,245,255,94.055557,94.055557,94.055557,2.732621,2.057862,2.629302,2.094774,2.666372,1.852006,0.053496,-6.238778,-0.001569,-6.830761,0.366148,-7.048275,3.470551,1.397631,4.804161,-2.003502,3.259137,1.551202,4.5332,-2.058789,4.297921,1.159089,7.753492,-4.887707,4.110932,1.45088,6.456848,-5.205312,0.433857,-7.148842,1.221394,-6.864191,0.206681,-7.143597,1.544949,-4.883868,-0.379242,-5.967549,2.28362,-8.867451,-0.89618,-7.001226,1.396566,-7.589586,181.467514,-110.477081,-10802.938477,7.226931,-228.181091,-0.127433,676374016,55416.9375,50.689053,-52.873398,57.420601,-27.545973,-78.200821,0.214895,7173259,2565.913818,10.868378,103.095604,116.8125,90.8125,1030.956055,10.063283,102.058823,cell
117,204,219,231,243,249,99.055557,129.681824,129.681824,3.143206,2.611139,3.009167,2.533831,2.865227,2.149613,1.129331,-9.465908,0.799989,-8.62309,0.762448,-7.237905,4.040146,2.167154,5.494951,-0.298542,4.014289,2.478998,4.844674,0.04119,4.619578,1.97055,8.699254,-2.79946,4.838175,2.595554,8.321334,-2.175498,1.277651,-8.925073,1.770541,-10.160323,1.469726,-9.311143,2.189764,-10.161261,-0.083162,-6.60636,2.911576,-8.840362,-0.115334,-7.833706,2.512946,-10.076416,197.500153,-196.05658,-837.182495,-93.847351,-298.265808,-0.165723,1606212736,41786.90625,54.873486,-63.559143,450.10202,-39.898224,-87.220062,0.24977,9046473,2239.356445,15.652458,114.184937,125.875,104.166664,1141.849365,8.564519,113.970589,cell
138,230,240,247,254,255,133.045456,133.045456,133.045456,3.651096,3.566808,3.38197,3.088455,3.046558,2.533146,1.654164,-9.367876,1.578964,-8.707164,1.132115,-7.529449,4.525465,3.28966,6.261604,3.973846,4.722543,3.714337,6.097411,4.525208,4.887264,2.9562,10.33935,1.444618,5.52182,3.888973,10.454543,2.614273,2.075607,-9.063233,2.281482,-11.335869,2.333305,-9.067743,1.93495,-10.438376,0.197153,-6.55483,3.514506,-10.518247,0.717716,-7.421327,3.628028,-10.632565,230.061127,-291.245453,15576.755859,-216.2173,-366.27359,-0.185811,1909970944,22516.892578,59.314095,-73.347214,855.121338,-51.215065,-95.479362,0.294766,10540821,1959.328247,20.618973,124.594032,133.5625,114.894737,1245.940308,6.273309,124.418304,cell
152,245,252,255,255,255,134.409088,134.409088,134.409088,4.167412,4.011283,3.686004,3.544604,3.194741,2.8639,2.000249,-5.408407,2.257984,-6.195089,1.424101,-6.429834,4.828498,4.266357,7.223919,4.269685,5.13949,4.677879,7.638232,4.94538,5.075398,3.885368,10.730831,5.310947,5.992784,5.041998,11.2921,6.552922,2.722642,-6.779387,2.923913,-6.192179,2.796592,-6.377518,1.743385,-4.176401,0.413937,-5.344985,4.02805,-9.606242,1.392499,-5.708933,4.570312,-8.711702,267.968994,-368.978424,32091.710938,-324.881287,-413.075562,-0.142766,1058968448,7778.235352,63.102009,-80.796021,1185.079102,-59.655537,-101.936508,0.339166,11669971,1787.680298,24.58226,132.150467,138.5,123,1321.504639,4.500986,133.222229,cell
160,255,255,255,255,255,127.409088,140.863632,140.863632,4.448524,4.205741,3.859805,3.758074,3.304016,3.054759,2.759042,-3.240498,2.790791,-3.037677,1.59117,-3.530897,4.887241,4.675317,7.408149,4.112382,5.214426,5.051361,7.668663,4.902487,5.168431,4.273507,10.441866,6.406654,6.275416,5.666588,11.44873,7.743512,3.168163,-3.10127,3.80709,-3.297744,3.200612,-3.457758,3.3168,-2.224708,0.525893,-3.111035,5.048406,-5.318495,1.749061,-3.19412,5.693137,-4.954185,288.310181,-404.961884,40409.144531,-380.68457,-429.239197,0.15239,386625120,2357.554688,65.277649,-84.695023,1358.364502,-63.839634,-105.550407,0.367218,12479935,1739.788818,26.47718,135.946945,140.375,129.684204,1359.469482,3.185879,136.504898,cell
160,253,255,255,255,255,123.772728,123.772728,137.863632,4.517489,4.160081,3.865192,3.754251,3.369751,3.060366,3.984936,-3.837391,3.098857,-2.631433,1.600033,-1.346684,4.769111,4.461559,7.05786,3.917566,5.114999,4.849637,7.288396,4.631462,5.165152,4.019434,11.586104,6.81887,6.350154,5.513074,10.898248,7.584685,3.849603,-2.484847,5.638051,-4.129607,4.492946,-2.876367,5.917261,-3.943096,0.651298,-0.403671,7.529841,-3.876494,2.047198,-1.307607,7.902845,-4.025313,276.21048,-386.966736,36372.125,-354.352448,-419.581024,0.476486,637122752,4254.767578,65.262749,-84.35817,1327.723999,-63.11314,-105.603195,0.366007,12847803,1805.404785,25.72274,135.945511,141.176468,129.210526,1359.455078,3.565324,136.027771,cell
157,251,255,255,255,255,123.954544,132.055557,132.055557,4.355895,4.039526,3.749711,3.55949,3.395304,2.9454,6.131079,-3.889492,4.386001,-1.993855,3.714912,-0.800682,4.53335,3.894246,5.803397,4.151072,4.815129,4.338411,6.083639,5.233246,5.139257,3.455579,9.452993,3.259735,6.036022,4.692297,8.668652,4.956727,4.916779,-1.842723,8.068811,-4.685991,6.100923,-2.320019,8.16278,-5.455661,2.834074,0.341734,9.160544,-3.344103,3.966098,-0.117275,9.820259,-3.251083,233.334839,-318.836761,22757.855469,-267.296814,-370.376709,0.462853,1080151168,10625.460938,63.150326,-79.815521,1096.899536,-57.550529,-102.080513,0.3325,12632221,1982.919189,22.421036,132.164368,142,122.315788,1321.643677,5.455728,133.3125,cell
145,238,247,252,255,255,129.055557,129.055557,131.388885,4.039337,3.45255,3.575354,3.253102,3.416324,2.790251,7.346839,-2.758755,5.834452,-1.09548,5.726166,-0.062918,4.302058,3.202965,5.315593,2.18548,4.25216,3.416654,5.356477,2.870224,5.038682,2.76614,7.308851,-0.700445,5.352195,3.474782,6.409054,0.855592,6.320311,-1.166653,8.309649,-4.358993,7.155961,-1.609517,9.606243,-5.541056,4.781785,0.047919,10.075573,-2.706022,5.399941,0.822412,10.657251,-2.692048,180.319656,-218.648224,6435.09375,-144.373962,-292.922485,0.36211,1054942144,22066.666016,59.759563,-71.850555,717.823364,-47.917267,-95.783844,0.274176,11828372,2291.208984,17.331482,125.805946,139.470581,115.368423,1258.059448,7.666892,124.59375,cell
129,220,234,244,252,255,126.277779,126.277779,126.277779,3.612094,2.854326,3.369768,2.921395,3.41089,2.64861,5.797138,-1.290061,5.257403,-0.057731,5.559312,0.653429,4.060219,2.473579,5.729249,0.590701,3.755885,2.477548,5.170829,-0.017831,4.878613,2.121746,7.290102,-3.826389,4.521791,2.203562,5.772377,-3.597688,5.903655,-0.429628,6.292911,-3.09256,6.128369,-0.895378,7.310279,-4.412887,5.432591,-0.348399,9.851057,-1.995504,5.326331,0.115169,9.138967,-2.295636,152.95575,-112.697441,-6648.077148,-13.585107,-211.809769,0.270275,499049376,39293.019531,56.367355,-61.863052,270.922607,-35.674568,-88.051537,0.203942,10498891,2743.346924,11.644836,119.473534,135.352936,109.210526,1194.735352,9.445148,117.604172,cell
